game_id,date,season,home_team_abbrev,away_team_abbrev,home_games_played,away_games_played,home_win_pct,away_win_pct,win_pct_diff,home_avg_score,away_avg_score,avg_score_diff,home_avg_allowed,away_avg_allowed,home_avg_margin,away_avg_margin,home_recent_wins,away_recent_wins,home_recent_5_wins,away_recent_5_wins,home_home_record,away_away_record,home_days_rest,away_days_rest,rest_advantage,month,day_of_week,is_weekend,season_progress,is_christmas_period,is_new_year,home_sentiment,away_sentiment,sentiment_diff,home_news_volume,away_news_volume,home_confidence_score,away_confidence_score,home_win,point_spread,total_points,home_score,away_score
401267223,2020-12-31 22:00:00,2020-21,WSH,CHI,4,4,0.0,0.25,-0.25,111.75,113.25,-1.5,119.5,121.25,-7.75,-8.0,0,1,0,1,0.0,1.0,1,1,0,12,3,0,0.4230769230769231,1,0,0.0,0.0,0.0,0,0,0.0,0.25,0,-3,263,130,133
401267224,2020-12-31 23:30:00,2020-21,ORL,PHI,4,4,1.0,0.75,0.25,120.25,104.0,16.25,111.75,101.75,8.5,2.25,4,3,4,3,1.0,0.5,1,1,0,12,3,0,0.4230769230769231,1,0,0.0,0.0,0.0,0,0,1.0,0.75,0,-24,208,92,116
401267225,2021-01-01 00:00:00,2020-21,HOU,SAC,3,4,0.0,0.75,-0.75,79.0,113.75,-34.75,84.0,114.0,-5.0,-0.25,0,3,0,3,0.0,1.0,2,1,1,1,4,0,0.42857142857142855,0,1,0.0,0.0,0.0,0,0,0.0,0.75,1,3,241,122,119
401267226,2021-01-01 00:30:00,2020-21,TOR,NY,3,4,0.0,0.5,-0.5,102.0,105.25,-3.25,110.66666666666667,106.5,-8.666666666666666,-1.25,0,2,0,2,0.0,0.5,2,2,0,1,4,0,0.42857142857142855,0,1,0.0,0.0,0.0,0,0,0.0,0.5,1,17,183,100,83
401267227,2021-01-01 01:00:00,2020-21,OKC,NO,4,4,0.5,0.5,0.0,81.25,98.75,-17.5,83.75,104.0,-2.5,-5.25,2,2,2,2,0.0,0.3333333333333333,2,1,1,1,4,0,0.42857142857142855,0,1,0.0,0.0,0.0,0,0,0.5,0.5,0,-33,193,80,113
401267228,2021-01-01 02:00:00,2020-21,UTAH,PHX,3,4,0.6666666666666666,0.75,-0.08333333333333337,113.66666666666667,109.0,4.666666666666671,108.33333333333333,98.5,5.333333333333333,10.5,2,3,2,3,0.0,0.5,3,1,2,1,4,0,0.42857142857142855,0,1,0.0,0.0,0.0,0,0,0.6666666666666666,0.75,0,-11,201,95,106
401267231,2021-01-02 00:00:00,2020-21,DAL,MIA,4,4,0.25,0.5,-0.25,110.0,108.5,1.5,108.75,115.75,1.25,-7.25,1,2,1,2,0.0,0.0,1,1,0,1,5,1,0.4340659340659341,0,1,0.0,0.0,0.0,0,0,0.25,0.5,1,10,176,93,83
401267230,2021-01-02 00:00:00,2020-21,DET,BOS,4,5,0.0,0.6,-0.6,111.5,113.2,-1.7000000000000028,120.75,114.0,-9.25,-0.8,0,3,0,3,0.0,0.5,3,1,2,1,5,1,0.4340659340659341,0,1,0.0,0.0,0.0,0,0,0.0,0.6,1,3,189,96,93
401267229,2021-01-02 00:00:00,2020-21,CHA,MEM,4,4,0.5,0.25,0.25,111.25,113.5,-2.25,108.25,122.5,3.0,-9.0,2,1,2,1,0.5,0.5,1,1,0,1,5,1,0.4340659340659341,0,1,0.0,0.0,0.0,0,0,0.5,0.25,0,-15,201,93,108
401267232,2021-01-02 00:30:00,2020-21,BKN,ATL,5,4,0.6,0.75,-0.15000000000000002,121.6,128.75,-7.150000000000006,111.4,120.25,10.2,8.5,3,3,3,3,0.6666666666666666,0.6666666666666666,2,2,0,1,5,1,0.4340659340659341,0,1,0.0,0.0,0.0,0,0,0.6,0.75,0,-18,210,96,114
401267233,2021-01-02 01:00:00,2020-21,MIL,CHI,5,5,0.4,0.4,0.0,124.2,117.2,7.0,113.4,123.0,10.8,-5.8,2,2,2,2,1.0,1.0,2,1,1,1,5,1,0.4340659340659341,0,1,0.0,0.0,0.0,0,0,0.4,0.4,1,30,222,126,96
401267234,2021-01-02 01:00:00,2020-21,MIN,WSH,4,5,0.5,0.0,0.5,104.75,115.4,-10.650000000000006,115.75,122.2,-11.0,-6.8,2,0,2,0,1.0,0.0,2,1,1,1,5,1,0.4340659340659341,0,1,0.0,0.0,0.0,0,0,0.5,0.0,0,-21,239,109,130
401267235,2021-01-02 01:00:00,2020-21,SA,LAL,4,5,0.5,0.6,-0.09999999999999998,113.0,120.4,-7.400000000000006,113.0,108.8,0.0,11.6,2,3,2,3,0.5,1.0,1,1,0,1,5,1,0.4340659340659341,0,1,0.0,0.0,0.0,0,0,0.5,0.6,0,-6,212,103,109
401267236,2021-01-02 02:00:00,2020-21,DEN,PHX,4,5,0.25,0.8,-0.55,117.25,108.4,8.849999999999994,120.25,97.8,-3.0,10.6,1,4,1,4,0.3333333333333333,0.6666666666666666,2,1,1,1,5,1,0.4340659340659341,0,1,0.0,0.0,0.0,0,0,0.25,0.8,0,-3,209,103,106
401267237,2021-01-02 02:00:00,2020-21,UTAH,LAC,4,5,0.5,0.8,-0.30000000000000004,109.0,112.4,-3.4000000000000057,107.75,109.4,1.25,3.0,2,4,2,4,0.0,1.0,1,1,0,1,5,1,0.4340659340659341,0,1,0.0,0.0,0.0,0,0,0.5,0.8,1,6,206,106,100
401267238,2021-01-02 03:30:00,2020-21,GS,POR,4,4,0.5,0.5,0.0,110.75,112.0,-1.25,124.25,120.25,-13.5,-8.25,2,2,2,2,0.0,0.5,3,2,1,1,5,1,0.4340659340659341,0,1,0.0,0.0,0.0,0,0,0.5,0.5,0,-25,221,98,123
